/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_37_985.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_37_985.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_37_985.jpg, 0, 1, 0, 30.1888
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_38_089.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_38_089.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_38_089.jpg, -0.316098, 1, 0, 30.16706
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_38_243.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_38_243.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_38_243.jpg, -0.2873218, 1, 0, 30.1876
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_38_357.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_38_357.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_38_357.jpg, 0, 1, 0, 30.18541
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_38_457.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_38_457.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_38_457.jpg, 0, 1, 0, 30.18996
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_38_615.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_38_615.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_38_615.jpg, 0, 1, 0, 30.19044
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_38_723.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_38_723.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_38_723.jpg, -0.1771828, 1, 0, 30.18336
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_38_826.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_38_826.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_38_826.jpg, -0.4718131, 1, 0, 30.14889
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_38_930.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_38_930.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_38_930.jpg, -0.1008722, 1, 0, 30.19159
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_39_043.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_39_043.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_39_043.jpg, 0, 1, 0, 30.18967
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_39_147.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_39_147.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_39_147.jpg, 0, 1, 0, 30.19043
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_39_257.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_39_257.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_39_257.jpg, 0, 1, 0, 30.19046
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_39_358.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_39_358.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_39_358.jpg, 0, 1, 0, 30.19051
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_39_460.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_39_460.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_39_460.jpg, -0.306177, 1, 0, 30.16823
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_39_575.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_39_575.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_39_575.jpg, -0.3989936, 1, 0, 30.17865
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_39_693.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_39_693.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_39_693.jpg, -0.04810166, 1, 0, 30.18955
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_39_809.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_39_809.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_39_809.jpg, 0, 1, 0, 30.19009
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_39_911.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_39_911.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_39_911.jpg, 0, 1, 0, 30.19066
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_40_016.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_40_016.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_40_016.jpg, 0, 1, 0, 30.1902
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_40_124.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_40_124.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_40_124.jpg, 0, 1, 0, 30.19043
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_40_251.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_40_251.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_40_251.jpg, 0, 1, 0, 30.19007
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_40_356.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_40_356.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_40_356.jpg, 0, 1, 0, 30.19026
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_40_484.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_40_484.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_40_484.jpg, 0, 1, 0, 30.19028
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_40_590.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_40_590.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_40_590.jpg, -0.05107498, 1, 0, 30.18972
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_40_691.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_40_691.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_40_691.jpg, -0.3549989, 1, 0, 30.16157
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_40_807.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_40_807.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_40_807.jpg, -0.007490873, 1, 0, 30.18935
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_40_907.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_40_907.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_40_907.jpg, 0, 1, 0, 30.18996
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_41_019.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_41_019.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_41_019.jpg, 0, 1, 0, 30.19026
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_41_203.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_41_203.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_41_203.jpg, 0, 1, 0, 30.18965
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_41_307.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_41_307.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_41_307.jpg, 0, 1, 0, 30.19033
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_41_416.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_41_416.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_41_416.jpg, -0.157818, 1, 0, 30.18418
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_41_549.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_41_549.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_41_549.jpg, -0.3304077, 1, 0, 30.18152
/Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/center_2020_04_28_19_33_41_669.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/left_2020_04_28_19_33_41_669.jpg, /Users/hrushikeshjadhav/Btech/Machine Learning/courseProject/Data/IMG/right_2020_04_28_19_33_41_669.jpg, 0, 1, 0, 30.18655
